morlacche|ORG|62.0|ang
the four days|DATE|62.0|ang
the next morning|TIME|62.0|ang
sunday|DATE|62.0|ang
wednesday|DATE|62.0|ang
evening|TIME|62.0|ang
friday|DATE|62.0|ang
diavola|PERSON|62.0|ang
first|ORDINAL|62.0|ang
saturday|DATE|62.0|ang
yesterday|DATE|62.0|ang
rossini|PERSON|62.0|ang
la donna del lago|FAC|62.0|ang
italian|NORP|62.0|ang
thirty years|DATE|62.0|ang
niesiołowska|PERSON|62.0|ang
the evening|TIME|62.0|ang
the same day|DATE|62.0|ang
szezerbinin|PERSON|62.0|ang
niesiolowska|ORG|62.0|ang
shcherbinin|PERSON|62.0|ang
the next day|DATE|62.0|ang
dobrzycka|PERSON|62.0|ang
saxon|NORP|62.0|ang
italy|GPE|62.0|ang
two|CARDINAL|62.0|ang
vienna|GPE|62.0|ang
naples|GPE|62.0|ang
rome|GPE|62.0|ang
lucca|GPE|62.0|ang
milan|GPE|62.0|ang
kraszewski|PERSON|62.0|ang
today|DATE|62.0|ang
szopski|PERSON|62.0|ang
rolla|PERSON|62.0|ang
tuesday|DATE|62.0|ang
9 am|TIME|62.0|ang
kniaziewicz|PERSON|62.0|ang
john|PERSON|63.0|ang
vienna|GPE|63.0|ang
ludwika|PERSON|63.0|ang
warsaw|GPE|63.0|ang
radom|GPE|63.0|ang
prague|GPE|63.0|ang
90 feet|QUANTITY|63.0|ang
réaumur|GPE|63.0|ang
tytus|PERSON|63.0|ang
miss heinefetter|PERSON|63.0|ang
othello yesterday|DATE|63.0|ang
alfons|PERSON|63.0|ang
marcel|PERSON|63.0|ang
f chopin|PERSON|63.0|ang
jan matuszyński|PERSON|63.0|ang
1st class|ORG|63.0|ang
saint jacek|PERSON|63.0|ang
palace|ORG|63.0|ang
dozen|CARDINAL|63.0|ang
first|ORDINAL|64.0|ang
four weeks|DATE|64.0|ang
wild man|WORK_OF_ART|64.0|ang
rhine|LOC|64.0|ang
titus|PERSON|64.0|ang
celiński|PERSON|64.0|ang
żywny|PERSON|64.0|ang
linowski|PERSON|64.0|ang
matuszyński|PERSON|64.0|ang
cannicula|ORG|64.0|ang
german|NORP|64.0|ang
blahetka|PERSON|64.0|ang
stuttgart|GPE|64.0|ang
the winter|DATE|64.0|ang
haslinger|PERSON|64.0|ang
sonata|PRODUCT|64.0|ang
three|CARDINAL|64.0|ang
kohlmarkt|GPE|64.0|ang
third|ORDINAL|64.0|ang
a month|DATE|64.0|ang
25|CARDINAL|64.0|ang
rhenish|LANGUAGE|64.0|ang
english|NORP|64.0|ang
today|DATE|64.0|ang
tomorrow|DATE|64.0|ang
poland|GPE|64.0|ang
warsaw|GPE|64.0|ang
tytus|PERSON|64.0|ang
rembielińska|PERSON|64.0|ang
poles|NORP|64.0|ang
austrians|NORP|64.0|ang
prussian|NORP|64.0|ang
graff|PERSON|64.0|ang
würfel|ORG|64.0|ang
sam|PERSON|64.0|ang
concerto in f|WORK_OF_ART|64.0|ang
rzewuska|PERSON|64.0|ang
hussarzewski|PERSON|64.0|ang
malfatti|PERSON|64.0|ang
władysław ostrowski|PERSON|64.0|ang
tatyshchev|PERSON|64.0|ang
neapolitan|NORP|64.0|ang
dunoi|PERSON|64.0|ang
1|CARDINAL|64.0|ang
klenglowski|PERSON|64.0|ang
mittag|PERSON|64.0|ang
czerny|PERSON|64.0|ang
2|CARDINAL|64.0|ang
8|CARDINAL|64.0|ang
16|CARDINAL|64.0|ang
weyberheim|PERSON|64.0|ang
wolf|PERSON|64.0|ang
evening|TIME|64.0|ang
un|ORG|64.0|ang
3|CARDINAL|64.0|ang
rozalia rzewuska|PERSON|64.0|ang
between 9 and 10|DATE|64.0|ang
cibini|PERSON|64.0|ang
moscheles|PERSON|64.0|ang
4|CARDINAL|64.0|ang
the comptoir with stametz|LOC|64.0|ang
the other day|DATE|64.0|ang
geymüller|PERSON|64.0|ang
six thousand|CARDINAL|64.0|ang
künstler|PERSON|64.0|ang
prince prince|GPE|64.0|ang
jews|NORP|64.0|ang
lachner|PERSON|64.0|ang
stadt london|GPE|64.0|ang
leopoldstadt|GPE|64.0|ang
baroness|ORG|64.0|ang
szaszek|PERSON|64.0|ang
elkan|PERSON|64.0|ang
rothschild|PERSON|64.0|ang
voigt|PERSON|64.0|ang
meindorf|PERSON|64.0|ang
tatyszczew|ORG|64.0|ang
the end of this month|DATE|64.0|ang
italy|GPE|64.0|ang
heinefetter|PERSON|64.0|ang
wild|PERSON|64.0|ang
this week|DATE|64.0|ang
yesterday|DATE|64.0|ang
diavola|PERSON|64.0|ang
titus mozart|PERSON|64.0|ang
william tell|PERSON|64.0|ang
orłowski|PERSON|64.0|ang
lafont|PERSON|64.0|ang
nidecki|PERSON|64.0|ang
this whole week|DATE|64.0|ang
graff nidecki|PERSON|64.0|ang
concerto|WORK_OF_ART|64.0|ang
f|PRODUCT|64.0|ang
hummel|PERSON|64.0|ang
klengel|PERSON|64.0|ang
variations|ORG|64.0|ang
the landständischen saal|LOC|64.0|ang
the spirituel concerts|EVENT|64.0|ang
dietrichstein|ORG|64.0|ang
malfatte|PERSON|64.0|ang
french|NORP|64.0|ang
sisters|ORG|65.0|ang
seven weeks|DATE|65.0|ang
yesterday|DATE|65.0|ang
just yesterday|DATE|65.0|ang
this hour|TIME|65.0|ang
tuesday|DATE|65.0|ang
wola|GPE|65.0|ang
weyberheim|PERSON|65.0|ang
a dancing evening|TIME|65.0|ang
likt|PERSON|65.0|ang
ludwika|PERSON|65.0|ang
german|NORP|65.0|ang
lampi|PERSON|65.0|ang
papa|PERSON|65.0|ang
hummel|PERSON|65.0|ang
morning|TIME|65.0|ang
quarter|DATE|65.0|ang
duport|ORG|65.0|ang
the kärntnertor theater|ORG|65.0|ang
2|CARDINAL|65.0|ang
würfel|ORG|65.0|ang
last week|DATE|65.0|ang
slavik|ORG|65.0|ang
most 26 years of age|DATE|65.0|ang
bayer|PERSON|65.0|ang
kraszewski|PERSON|65.0|ang
dresden|GPE|65.0|ang
milan|GPE|65.0|ang
thousands|CARDINAL|65.0|ang
bayers|ORG|65.0|ang
vienna|GPE|65.0|ang
pole|LOC|65.0|ang
odessa|GPE|65.0|ang
chomentowski|PERSON|65.0|ang
the next day|DATE|65.0|ang
sunday|DATE|65.0|ang
paganini|PERSON|65.0|ang
warsaw|GPE|65.0|ang
merek|PERSON|65.0|ang
mechetta|GPE|65.0|ang
czerny|PERSON|65.0|ang
diabelli's|ORG|65.0|ang
the next monday|DATE|65.0|ang
sunday evening|TIME|65.0|ang
eight|CARDINAL|65.0|ang
saturday|DATE|65.0|ang
hofrat kiesewetter|PERSON|65.0|ang
fourth|ORDINAL|65.0|ang
englishmen|LANGUAGE|65.0|ang
3|CARDINAL|65.0|ang
one|CARDINAL|65.0|ang
three|CARDINAL|65.0|ang
80|CARDINAL|65.0|ang
rhenish|LANGUAGE|65.0|ang
baroness lachmanowicz|PERSON|65.0|ang
uszakowa|ORG|65.0|ang
10 zlotys|MONEY|65.0|ang
70 zlotys|MONEY|65.0|ang
fifth|ORDINAL|65.0|ang
60|CARDINAL|65.0|ang
hussarzewski|PERSON|65.0|ang
mechetti|ORG|65.0|ang
haslinger|PERSON|65.0|ang
elsner|PERSON|65.0|ang
malfatti|PERSON|65.0|ang
schaschek|PERSON|65.0|ang
two o'clock|TIME|65.0|ang
four o'clock|TIME|65.0|ang
nidecki|PERSON|65.0|ang
every morning|TIME|65.0|ang
the concerto for 2 pianos|WORK_OF_ART|65.0|ang
italy|GPE|65.0|ang
leidenfrost|NORP|65.0|ang
kessler|PERSON|65.0|ang
bastei|GPE|65.0|ang
noblessa|ORG|65.0|ang
today|DATE|65.0|ang
beethoven|PERSON|65.0|ang
graff|PERSON|65.0|ang
bayer's|ORG|65.0|ang
german contessa|WORK_OF_ART|65.0|ang
two|CARDINAL|65.0|ang
4|CARDINAL|65.0|ang
viennese|NORP|65.0|ang
strauss|PERSON|65.0|ang
lanner|PERSON|65.0|ang
świeszewskis|NORP|65.0|ang
fontana|PERSON|65.0|ang
matuszyński|PERSON|65.0|ang
tomorrow|DATE|65.0|ang
1|CARDINAL|65.0|ang
french|NORP|65.0|ang
wiedeń|ORG|66.0|ang
dzień bożego|PERSON|66.0|ang
przeszłego roku|PERSON|66.0|ang
tym|ORG|66.0|ang
dzisiaj|ORG|66.0|ang
sam jeden siedzę|PERSON|66.0|ang
gryzę i piszę|PERSON|66.0|ang
najukochańszy jasiu|ORG|66.0|ang
sławnego skrzypka|PERSON|66.0|ang
z którym się zaprzyjaźniłem|PERSON|66.0|ang
po paganinim|NORP|66.0|ang
podobnego nie|ORG|66.0|ang
96|CARDINAL|66.0|ang
bierze|PERSON|66.0|ang
jeden smyczek|PERSON|66.0|ang
d nie|PERSON|66.0|ang
powziąłem myśl|ORG|66.0|ang
wróciwszy|GPE|66.0|ang
domu|PERSON|66.0|ang
sobie po|PERSON|66.0|ang
wariacyj|PERSON|66.0|ang
beethovena|ORG|66.0|ang
nim razem piszemy|PERSON|66.0|ang
krok jeden|PERSON|66.0|ang
pocztę|NORP|66.0|ang
której nigdy przechodząc nie opuszczam|ORG|66.0|ang
inny nadał|PERSON|66.0|ang
klawisze|PERSON|66.0|ang
miały|ORG|66.0|ang
spragniony pisma|PERSON|66.0|ang
twego|ORG|66.0|ang
wiesz czemu|PERSON|66.0|ang
już wiesz|PERSON|66.0|ang
ale nie tylko|ORG|66.0|ang
dla|ORG|66.0|ang
mego anioła|ORG|66.0|ang
pokoju|ORG|66.0|ang
bo jak|PERSON|66.0|ang
kocham|PERSON|66.0|ang
gdybym mógł|ORG|66.0|ang
wszystkie bym|ORG|66.0|ang
tony poruszył|PERSON|66.0|ang
mi tylko ślepe|ORG|66.0|ang
rozjuszone nasłało czucie|PERSON|66.0|ang
choć w części odgadnąć te pieśni|PRODUCT|66.0|ang
których rozbite echa|ORG|66.0|ang
jeszcze po|GPE|66.0|ang
brzegach dunaju błądzą|PERSON|66.0|ang
jana|PERSON|66.0|ang
każesz mi|PERSON|66.0|ang
wybierać|PERSON|66.0|ang
wiesz|PERSON|66.0|ang
istota|ORG|66.0|ang
najniezdecydowańsza  w świecie|PERSON|66.0|ang
raz tylko w|ORG|66.0|ang
dobrze wybrać|PERSON|66.0|ang
mój boże|PERSON|66.0|ang
ona|PERSON|66.0|ang
choć szarpiami mogą się|PERSON|66.0|ang
gdyby nie|PERSON|66.0|ang
może teraz ciężar|PERSON|66.0|ang
natychmiast bym powrócił|ORG|66.0|ang
przeklinam|PERSON|66.0|ang
wyjazdu|ORG|66.0|ang
przyznaj|ORG|66.0|ang
znając moje stosunki|PERSON|66.0|ang
że po odjeździe|GPE|66.0|ang
tytusa za|PERSON|66.0|ang
razem|ORG|66.0|ang
mi spadło|ORG|66.0|ang
wszystkie|PERSON|66.0|ang
wieczory|GPE|66.0|ang
koncerta|GPE|66.0|ang
tańce|GPE|66.0|ang
których mam po|PERSON|66.0|ang
tu smętno|PERSON|66.0|ang
głucho, ponuro|ORG|66.0|ang
lubię ja|PERSON|66.0|ang
tak okrutny sposób|PERSON|66.0|ang
nie mogę czynić|PERSON|66.0|ang
jak mi|PERSON|66.0|ang
się podoba|PERSON|66.0|ang
muszę|PERSON|66.0|ang
się|ORG|66.0|ang
fryzować,|ORG|66.0|ang
chossować  |PERSON|66.0|ang
1|CARDINAL|66.0|ang
udaję spokojnego|PERSON|66.0|ang
wróciwszy piorunuję po fortepianie|PERSON|66.0|ang
z nikim poufałości|PRODUCT|66.0|ang
ze wszystkimi grzecznie|PERSON|66.0|ang
obchodzić się|PERSON|66.0|ang
mam ludzi|PERSON|66.0|ang
lubią|PERSON|66.0|ang
malują|ORG|66.0|ang
mizdrzą się|PERSON|66.0|ang
przymilają|GPE|66.0|ang
po tym|PERSON|66.0|ang
kiedy|GPE|66.0|ang
pokoju nie mam|ORG|66.0|ang
chyba|PERSON|66.0|ang
sobie wszystkie|ORG|66.0|ang
wasze wydobędę listy|ORG|66.0|ang
króla zyg[munta|ORG|66.0|ang
daruj, jasiu|ORG|66.0|ang
ci się tak skarżę|PERSON|66.0|ang
zdaje mi się|LOC|66.0|ang
mi lżej|GPE|66.0|ang
połowę|ORG|66.0|ang
żem spokojniejszy|ORG|66.0|ang
tobą ja zawsze uczucia dzieliłem|PERSON|66.0|ang
odebrałeś kartkę|PERSON|66.0|ang
pewno|PERSON|66.0|ang
pisma nie robisz|PERSON|66.0|ang
boś w domu|ORG|66.0|ang
ja czytam|PERSON|66.0|ang
twój bez końca|PERSON|66.0|ang
freyer był|ORG|66.0|ang
mnie parę|PERSON|66.0|ang
choć ja u niego ani|PERSON|66.0|ang
być|ORG|66.0|ang
jeszcze nie mogłem|PERSON|66.0|ang
dowiedział się od schucha|PERSON|66.0|ang
jestem w wiedniu|PERSON|66.0|ang
stoi|PERSON|66.0|ang
z rostkowskim (zdaje mi się|ORG|66.0|ang
tak się|ORG|66.0|ang
ten|CARDINAL|66.0|ang
młody człowiek|PERSON|66.0|ang
z rolińskim miał|ORG|66.0|ang
opowiadał mi|ORG|66.0|ang
mnóstwo interesujących|PERSON|66.0|ang
z|NORP|66.0|ang
ostatnich czasów|PERSON|66.0|ang
cieszył się|PERSON|66.0|ang
twego listu|PERSON|66.0|ang
który mu|PERSON|66.0|ang
czytania dałem|ORG|66.0|ang
zasmucił|GPE|66.0|ang
choć trochę zmiany|PERSON|66.0|ang
czy nie|ORG|66.0|ang
przypuściłbym|ORG|66.0|ang
coś podobnego|ORG|66.0|ang
takim czułym stworzeniu|ORG|66.0|ang
nie zdawało|PERSON|66.0|ang
może przestrach|PERSON|66.0|ang
29|CARDINAL|66.0|ang
bo niechaj bóg broni mojej przyczyny|PERSON|66.0|ang
uspokój|ORG|66.0|ang
powiedz|NORP|66.0|ang
że póki sił starczy|ORG|66.0|ang
po śmierci|GPE|66.0|ang
jeszcze|GPE|66.0|ang
będzie się|PRODUCT|66.0|ang
słał pod|PRODUCT|66.0|ang
wszystko mało|PERSON|66.0|ang
ty mógł|ORG|66.0|ang
ja napiszę|PERSON|66.0|ang
już bym|PERSON|66.0|ang
nie męczyłbym się|PERSON|66.0|ang
tak długo|ORG|66.0|ang
gdyby przypadkiem w|PERSON|66.0|ang
cudze ręce|PERSON|66.0|ang
wpadło|ORG|66.0|ang
jej sławie szkodzić|ORG|66.0|ang
mogło|GPE|66.0|ang
więc lepiej ty bądź moim tłomaczem|PERSON|66.0|ang
mów za mnie|ORG|66.0|ang
2|CARDINAL|66.0|ang
francuskie|ORG|66.0|ang
dobiły|GPE|66.0|ang
niemiec|PERSON|66.0|ang
szedł|ORG|66.0|ang
mną przez ulicę|ORG|66.0|ang
kiedym|ORG|66.0|ang
twój odczytywał|PERSON|66.0|ang
ledwo mię|FAC|66.0|ang
utrzymał i nie mógł się|ORG|66.0|ang
wcale pomiarkować|PERSON|66.0|ang
mi się|ORG|66.0|ang
stało|PRODUCT|66.0|ang
miałem ochotę wszystkich|PERSON|66.0|ang
przechodzących łapać|PERSON|66.0|ang
całować|PERSON|66.0|ang
było w duszy|ORG|66.0|ang
jak jeszcze|PERSON|66.0|ang
od ciebie|PERSON|66.0|ang
nudzę cię|PERSON|66.0|ang
głupim szałem moim|PERSON|66.0|ang
trudno|PERSON|66.0|ang
żeby ci coś|PERSON|66.0|ang
onegdaj byłem na obiedzie u jednej damy|ORG|66.0|ang
polki|ORG|66.0|ang
bayer|ORG|66.0|ang
constance|ORG|66.0|ang
lubię tam|PERSON|66.0|ang
bywać przez|PERSON|66.0|ang
wszystkie nuty|GPE|66.0|ang
chustki od nosa|ORG|66.0|ang
serwety znaczone jej imieniem|ORG|66.0|ang
zresztą ze slavikiem tam|PERSON|66.0|ang
razem chodzimy|PERSON|66.0|ang
którego ona coś cierpi|PERSON|66.0|ang
onegdaj graliśmy całe przed|PERSON|66.0|ang
wigilia|PERSON|66.0|ang
piękny|PERSON|66.0|ang
wyraźnie wiosenny|ORG|66.0|ang
więceśmy|PERSON|66.0|ang
wyszli od bayerów|PERSON|66.0|ang
pożegnawszy slavika|PERSON|66.0|ang
który|PERSON|66.0|ang
kaplicy cesarsk[iej]|PERSON|66.0|ang
musiał|GPE|66.0|ang
sam jeden o|PERSON|66.0|ang
12|CARDINAL|66.0|ang
udałem się|PRODUCT|66.0|ang
ś-tego|ORG|66.0|ang
szczepana|ORG|66.0|ang
przyszedłem|ORG|66.0|ang
jeszcze ludzi nie było|GPE|66.0|ang
nie dla nabożeństwa|PERSON|66.0|ang
gmachowi|PERSON|66.0|ang
kącie u|PERSON|66.0|ang
stóp gotyckiego filara|PERSON|66.0|ang
nie da się|PERSON|66.0|ang
wielkość tych ogromnych sklepień|ORG|66.0|ang
cicho było|GPE|66.0|ang
czasem tylko|PERSON|66.0|ang
chód zakrystiana|ORG|66.0|ang
kagańce|GPE|66.0|ang
przerywał mój letarg|PERSON|66.0|ang
mną grób|PERSON|66.0|ang
pode mną grób|PERSON|66.0|ang
tylko|LOC|66.0|ang
mną|ORG|66.0|ang
brakowało|ORG|66.0|ang
czułem więcej|ORG|66.0|ang
niżeli kiedy|ORG|66.0|ang
moją|PERSON|66.0|ang
lubiłem poić się|ORG|66.0|ang
wielkim widokiem|PERSON|66.0|ang
światła|PERSON|66.0|ang
przybywać nie zaczęło|PERSON|66.0|ang
tu|PERSON|66.0|ang
zasłoniwszy się|PERSON|66.0|ang
kołnierzem od płaszcza|PERSON|66.0|ang
jak|PERSON|66.0|ang
nieraz|PERSON|66.0|ang
przez krakowskie przedmieście|PERSON|66.0|ang
muzykę|PERSON|66.0|ang
kaplicy cesarskiej|PERSON|66.0|ang
już nie sam|PERSON|66.0|ang
z mnóstwem|LOC|66.0|ang
wesołych ludzi|PERSON|66.0|ang
wiednia|GPE|66.0|ang
zamku|GPE|66.0|ang
gdzie posłuchawszy trzech|PERSON|66.0|ang
numerów nienajtęższej|FAC|66.0|ang
zaspano granej mszy|PERSON|66.0|ang
nocy spać|PERSON|66.0|ang
śniło mi się o|ORG|66.0|ang
tobie|GPE|66.0|ang
dzieciach kochanych|PERSON|66.0|ang
nazajutrz obudzono mnie|PERSON|66.0|ang
inwitacją|ORG|66.0|ang
obiad|PERSON|66.0|ang
pani elkan|PERSON|66.0|ang
sobie smutno|PERSON|66.0|ang
przyszedł|ORG|66.0|ang
mnie nidecki|PERSON|66.0|ang
leidenfrost|GPE|66.0|ang
steinkeller|ORG|66.0|ang
pożegnaliśmy się|PERSON|66.0|ang
malfattego|ORG|66.0|ang
szaniasio|ORG|66.0|ang
polak|GPE|66.0|ang
zajadał zrazy|PERSON|66.0|ang
kapustę jak|PERSON|66.0|ang
nie ustępowałem mu|PERSON|66.0|ang
ci wiedzieć|PERSON|66.0|ang
rzadki człowiek|PERSON|66.0|ang
znaczeniu tego|ORG|66.0|ang
człowiek|PERSON|66.0|ang
dokt|PERSON|66.0|ang
malfatti|PERSON|66.0|ang
tak o|ORG|66.0|ang
wszystkim pamiętny|PERSON|66.0|ang
obiedzie|PERSON|66.0|ang
nam polskie|PERSON|66.0|ang
po obiedzie przyszedł wild|PERSON|66.0|ang
nawet|GPE|66.0|ang
niemiecki tenorzysta|PERSON|66.0|ang
zaakompaniowałem mu|PERSON|66.0|ang
pamięć|GPE|66.0|ang
otella|ORG|66.0|ang
którą po mistrzowsku odśpiewał|PERSON|66.0|ang
całą operę tutejszą|PERSON|66.0|ang
reszta|ORG|66.0|ang
tak mizerna|PERSON|66.0|ang
wcale|ORG|66.0|ang
wiedeń nie|PERSON|66.0|ang
pannie|ORG|66.0|ang
heinefetter zbywa|PERSON|66.0|ang
nieledwie zupełnie|ORG|66.0|ang
jakiego mi się nie zdarzy tak|ORG|66.0|ang
prędko słyszeć|PERSON|66.0|ang
wszystko dobrze odśpiewane|PERSON|66.0|ang
każda|ORG|66.0|ang
wytrzymana akuratnie|PERSON|66.0|ang
czystość|ORG|66.0|ang
portamenta|ORG|66.0|ang
tak zimne|PERSON|66.0|ang
sobie ledwo nosa nie odmroził|ORG|66.0|ang
jakem|GPE|66.0|ang
krzesłach w|PERSON|66.0|ang
pierwszym|ORG|66.0|ang
blisko sceny siedział|ORG|66.0|ang
ładna ze|PERSON|66.0|ang
po męsku|PERSON|66.0|ang
lepsza|NORP|66.0|ang
niż w|PERSON|66.0|ang
gdzie zamiast niewinnej|PERSON|66.0|ang
zakochanej dziewczyny|ORG|66.0|ang
wszystkie strony|ORG|66.0|ang
wyćwiczoną kokietę|PERSON|66.0|ang
tytusie|ORG|66.0|ang
mozarta|GPE|66.0|ang
sextus ładna|PERSON|66.0|ang
krzyżaku|GPE|66.0|ang
toż samo|ORG|66.0|ang
wkrótce|ORG|66.0|ang
wystąpi|PERSON|66.0|ang
sroce|PERSON|66.0|ang
ciekawość|PERSON|66.0|ang
cyrulika  |PERSON|66.0|ang
lepiej|PERSON|66.0|ang
panny heinefetter|PERSON|66.0|ang
niezawodnie|PERSON|66.0|ang
ona jedna z pierwszych|PERSON|66.0|ang
śpiewaczek|CARDINAL|66.0|ang
nie pierwsza|PERSON|66.0|ang
miałem jechać pastę|PERSON|66.0|ang
wszak wiesz|PERSON|66.0|ang
mam listy|ORG|66.0|ang
od dworu saskiego|ORG|66.0|ang
wicekrólowy mediolanu|PERSON|66.0|ang
jakże jechać|PERSON|66.0|ang
co ja chcę|ORG|66.0|ang
ja|NORP|66.0|ang
tego nie|ORG|66.0|ang
tutejsi radzą|PERSON|66.0|ang
siedzieć|PERSON|66.0|ang
zabić się|PERSON|66.0|ang
nie pisać|PERSON|66.0|ang
ciebie|ORG|66.0|ang
radź mi ty|PERSON|66.0|ang
spytaj|ORG|66.0|ang
tych ludzi|PERSON|66.0|ang
mną rządzą|PERSON|66.0|ang
napisz mi zdanie|ORG|66.0|ang
tak|PERSON|66.0|ang
przyszły miesiąc|PERSON|66.0|ang
jeszcze tu zostanę|PERSON|66.0|ang
pisz|PERSON|66.0|ang
nim wyjdziesz|PERSON|66.0|ang
ku wschodowi|PERSON|66.0|ang
ja mam nadzieję|PERSON|66.0|ang
ty nie będziesz miał|PERSON|66.0|ang
potrzeby wychodzić|ORG|66.0|ang
posterestante  |ORG|66.0|ang
bądź u rodziców|PERSON|66.0|ang
zastąp|PERSON|66.0|ang
mnie|ORG|66.0|ang
póki siedzisz|ORG|66.0|ang
bywaj|PERSON|66.0|ang
niech|ORG|66.0|ang
cię widzą|PERSON|66.0|ang
niech myślą|PERSON|66.0|ang
mnie przychodzisz|ORG|66.0|ang
ja w drugim pokoju|PERSON|66.0|ang
siądź obok|PERSON|66.0|ang
ja z|ORG|66.0|ang
ja tam|ORG|66.0|ang
żurnale|ORG|66.0|ang
czytuję pilnie|PERSON|66.0|ang
dzienniki polskie mam obiecane|ORG|66.0|ang
o koncercie nie myślę|ORG|66.0|ang
jest tu alois schmidt|PERSON|66.0|ang
fortepianista z frankfurtu|ORG|66.0|ang
bardzo dobrych|PERSON|66.0|ang
człowiek przeszło 40-letni|ORG|66.0|ang
myśli grać koncert|PERSON|66.0|ang
mam nadzieję|PERSON|66.0|ang
się zrozumiemy|PERSON|66.0|ang
muzycznie|ORG|66.0|ang
bo thalberg|PERSON|66.0|ang
gra|ORG|66.0|ang
nie mój człowiek|PERSON|66.0|ang
damom się podoba|ORG|66.0|ang
muety   poppuri  |ORG|66.0|ang
robi|ORG|66.0|ang
nie ręką|PERSON|66.0|ang
bierze jak ja oktawy|PERSON|66.0|ang
ma brylantowe guziki od koszulek, moschelesowi się|ORG|66.0|ang
nie dziwuje|PERSON|66.0|ang
zatem nie dziw|PERSON|66.0|ang
od  |ORG|66.0|ang
koncertu|ORG|66.0|ang
się podobało|PERSON|66.0|ang
pisze|ORG|66.0|ang
także koncerta|PERSON|66.0|ang
twój kończę|PRODUCT|66.0|ang
3|CARDINAL|66.0|ang
dni później|ORG|66.0|ang
odczytałem|ORG|66.0|ang
jakiem ci pobzdurzył|PERSON|66.0|ang
jeżeli za nie zapłacić musisz|ORG|66.0|ang
obiedzie w traktierni|ORG|66.0|ang
fehler gemacht|PERSON|66.0|ang
polen|PERSON|66.0|ang
nie dziw się|PERSON|66.0|ang
dobrze pisać tego|PERSON|66.0|ang
czuję, nie|ORG|66.0|ang
nowin|PERSON|66.0|ang
też nie|ORG|66.0|ang
polaka|GPE|66.0|ang
bo drugi|ORG|66.0|ang
się odezwał|ORG|66.0|ang
4|CARDINAL|66.0|ang
tymczasem cieszą się istotnie|PERSON|66.0|ang
tego pokazać nie chcą|ORG|66.0|ang
przyjechał tu francuz kiełbaśnik|PERSON|66.0|ang
ludzi przed jego sklepem eleganckim|PERSON|66.0|ang
już od miesiąca|ORG|66.0|ang
zawsze coś|PERSON|66.0|ang
nowego|PERSON|66.0|ang
tego francuza|ORG|66.0|ang
jedni myślą|PERSON|66.0|ang
rewolucji francuskiej|PERSON|66.0|ang
miłosiernie patrzą|PERSON|66.0|ang
kiszki wywieszone|PERSON|66.0|ang
obrusach|PERSON|66.0|ang
drudzy się|PERSON|66.0|ang
francuzowi rebellantowi|ORG|66.0|ang
wolno było założyć|ORG|66.0|ang
sklep|ORG|66.0|ang
oni sami|PERSON|66.0|ang
dosyć świń|PERSON|66.0|ang
kraju mają|PERSON|66.0|ang
gdzie|PERSON|66.0|ang
francuzie mowa|PERSON|66.0|ang
bać się|PERSON|66.0|ang
jeżeliby coś|PERSON|66.0|ang
być miało|PERSON|66.0|ang
żeby się od francuza nie|ORG|66.0|ang
kończę|GPE|66.0|ang
uściskaj|ORG|66.0|ang
mnie wszystkich|ORG|66.0|ang
daj buzi|PERSON|66.0|ang
ja ciebie|PERSON|66.0|ang
razem z życiem|PERSON|66.0|ang
rodzicami|GPE|66.0|ang
nią|ORG|66.0|ang
kochać przestanę|PERSON|66.0|ang
ci|PERSON|66.0|ang
zdaje|LANGUAGE|66.0|ang
już odczytać nie mam czasu|ORG|66.0|ang
wieczór|ORG|66.0|ang
jak tylko|PERSON|66.0|ang
może wiedzą|PERSON|66.0|ang
że ja|PERSON|66.0|ang
nie pokazuj|ORG|66.0|ang
listu|GPE|66.0|ang
jeszcze nie|ORG|66.0|ang
mogę się oderwać od lubego jasia|ORG|66.0|ang
paskudniku|PERSON|66.0|ang
cię tak watson|ORG|66.0|ang
jeszcze kocha|PERSON|66.0|ang
jak ja|PERSON|66.0|ang
matki nie|ORG|66.0|ang
wąsala|GPE|66.0|ang
beksa|ORG|66.0|ang
muzyczny nie|PERSON|66.0|ang
szkoda|ORG|66.0|ang
jakby|GPE|66.0|ang
pięknie było np|ORG|66.0|ang
dzwon|PRODUCT|66.0|ang
nie mogę nawet|ORG|66.0|ang
nazwiska|ORG|66.0|ang
napisać|LOC|66.0|ang
niegodna|ORG|66.0|ang
sobie wyrywam|PERSON|66.0|ang
kiedy sobie wspomnę|ORG|66.0|ang
że mogą o mnie|ORG|66.0|ang
pisarzewski|PERSON|66.0|ang
tyle tego|ORG|66.0|ang
ze mnie|PERSON|66.0|ang
otello|ORG|66.0|ang
chciałem|PERSON|66.0|ang
złożyć|PERSON|66.0|ang
bez koperty zapieczętować|PERSON|66.0|ang
mi papieru zostało|ORG|66.0|ang
niech ci|PERSON|66.0|ang
życie opiszę|PERSON|66.0|ang
4-tym piętrze|TIME|66.0|ang
wprawdzie|GPE|66.0|ang
najpiękniejszej|ORG|66.0|ang
ulicy|FAC|66.0|ang
dobrze musiałbym przez|PERSON|66.0|ang
spojrzeć|GPE|66.0|ang
gdybym chciał widzieć|PERSON|66.0|ang
co się|ORG|66.0|ang
pokój|GPE|66.0|ang
zobaczysz u mnie|ORG|66.0|ang
nowym sztambuchu|PERSON|66.0|ang
jak wrócę|PERSON|66.0|ang
młody hummel mi|PERSON|66.0|ang
rysuje|PERSON|66.0|ang
