quintet|persName|56.0|pl
bartka|persName|56.0|pl
londynu|placeName|56.0|pl
antoś wodziński|persName|56.0|pl
wiednia|placeName|56.0|pl
krakowskim|placeName|56.0|pl
wyperswadowanego|persName|56.0|pl
poturzyna|persName|56.0|pl
f|persName|56.0|pl
chopin|persName|56.0|pl
papa|persName|56.0|pl
ludwika|persName|56.0|pl
gdańska|placeName|56.0|pl
walery|persName|56.0|pl
wincenty|persName|56.0|pl
kostuś|persName|56.0|pl
dreźnie|placeName|56.0|pl
sokołowska|persName|56.0|pl
anticipando|persName|56.0|pl
niemczech|placeName|57.0|pl
nadreńskich|placeName|57.0|pl
sasów|placeName|57.0|pl
brunswiku|persName|57.0|pl
darmstadtu|persName|57.0|pl
wiedniu|placeName|57.0|pl
tyrolu|geogName|57.0|pl
włochy|orgName|57.0|pl
moriollo|persName|57.0|pl
jeszczem|persName|57.0|pl
austrii|placeName|57.0|pl
prus|placeName|57.0|pl
włochach|placeName|57.0|pl
francji|placeName|57.0|pl
krakowem|placeName|57.0|pl
wiednia|placeName|57.0|pl
ernemannowskiego|persName|57.0|pl
kurpiński|persName|57.0|pl
elsnera|persName|57.0|pl
włoch|placeName|57.0|pl
kapelmistrza,|geogName|57.0|pl
czapek|persName|57.0|pl
kesslera|persName|57.0|pl
filip|persName|57.0|pl
kaczyńskiego|persName|57.0|pl
le doux|persName|57.0|pl
sołtyka|persName|57.0|pl
durand|persName|57.0|pl
francuski|placeName|57.0|pl
filipowi|persName|57.0|pl
rosyjską|placeName|57.0|pl
turku|placeName|57.0|pl
cyruliku|persName|57.0|pl
szczurowskiego|persName|57.0|pl
polską|placeName|57.0|pl
brinda,|geogName|57.0|pl
bombasiewicza|persName|57.0|pl
szczurowski|persName|57.0|pl
anusię|geogName|57.0|pl
gładkowska|persName|57.0|pl
kurpińskiego|persName|57.0|pl
włochowi|placeName|57.0|pl
kurpińsio|persName|57.0|pl
petersburgu|placeName|57.0|pl
panny gład|orgName|57.0|pl
wołków|persName|57.0|pl
parysa|persName|57.0|pl
rinaldi|persName|57.0|pl
bezobrazow|persName|57.0|pl
panny wołków|geogName|57.0|pl
orłowskiego|persName|57.0|pl
xiążę|persName|57.0|pl
wpół do 11|time|57.0|pl
elsnerze,|geogName|57.0|pl
adagio|persName|57.0|pl
kopernika|persName|57.0|pl
blanka|persName|57.0|pl
zygmunta|persName|57.0|pl
hrubieszowem|placeName|57.0|pl
f|persName|57.0|pl
chopin|persName|57.0|pl
berlinie|placeName|57.0|pl
hebes|persName|57.0|pl
rondo|geogName|58.0|pl
rondo  |geogName|58.0|pl
kurpiński|persName|58.0|pl
elsner|persName|58.0|pl
wołków|persName|58.0|pl
leszka|persName|58.0|pl
lodoiski|persName|58.0|pl
wilhelma tella|persName|58.0|pl
włoch|placeName|58.0|pl
mostowskiego|persName|58.0|pl
sroki|persName|58.0|pl
mahometa|persName|58.0|pl
cyrulika|persName|58.0|pl
włoska|placeName|58.0|pl
soliwa|persName|58.0|pl
belleville|placeName|58.0|pl
warszawie|placeName|58.0|pl
ernemanna|persName|58.0|pl
nowina: górski|persName|58.0|pl
bielan|placeName|58.0|pl
precjozę|persName|58.0|pl
skarżyńskim wincentym|persName|58.0|pl
pągowski|persName|58.0|pl
gorski|persName|58.0|pl
pannę pągowską|persName|58.0|pl
matką|persName|58.0|pl
dziekońskiego|persName|58.0|pl
dziekońska|persName|58.0|pl
dekert|persName|58.0|pl
hube|persName|58.0|pl
nowakowski|persName|58.0|pl
białymstoku|placeName|58.0|pl
krakowa|placeName|58.0|pl
dmuszewski|persName|58.0|pl
f|persName|58.0|pl
chopin|persName|58.0|pl
skarżyński|persName|58.0|pl
du conservatoire|orgName|58.0|pl
soliwą  –|geogName|58.0|pl
d'honneur|persName|58.0|pl
konserwatorium|orgName|58.0|pl
streycherowskim|persName|59.0|pl
rondo|geogName|59.0|pl
wilhelma tella|persName|59.0|pl
włoch|placeName|59.0|pl
arię panny gładkowskiej|persName|59.0|pl
agnieszce|persName|59.0|pl
quante lagrime|persName|59.0|pl
zieliński|persName|59.0|pl
panny gładkowskiej|orgName|59.0|pl
mazur|geogName|59.0|pl
brandt|persName|59.0|pl
soliwa|persName|59.0|pl
wołków|persName|59.0|pl
cyruliku|persName|59.0|pl
kraków|placeName|59.0|pl
wincenty|persName|59.0|pl
krakowa|placeName|59.0|pl
karola|persName|59.0|pl
warszawie|placeName|59.0|pl
lublinie|placeName|59.0|pl
kostusia|persName|59.0|pl
sewerynem|persName|59.0|pl
kinclem|persName|59.0|pl
budzie|placeName|59.0|pl
paryżu|placeName|59.0|pl
paryża|placeName|59.0|pl
lasocki|persName|59.0|pl
ernemanna|persName|59.0|pl
f|persName|59.0|pl
chopin|persName|59.0|pl
godzinie 6|time|60.0|pl
aubera  |orgName|60.0|pl
wintera|persName|60.0|pl
nietęgich|persName|60.0|pl
wrocław|placeName|60.0|pl
sowińskiego|persName|60.0|pl
schnabel|persName|60.0|pl
hellwig|persName|60.0|pl
elsnera|persName|60.0|pl
wrocławiu|placeName|60.0|pl
rond|geogName|60.0|pl
niemcy|placeName|60.0|pl
tytus|persName|60.0|pl
scholtza|persName|60.0|pl
warszawy|placeName|60.0|pl
bursy|orgName|60.0|pl
fremdenkarten|persName|60.0|pl
fremder|persName|60.0|pl
ronda|geogName|60.0|pl
portici|placeName|60.0|pl
köhler|persName|60.0|pl
niemczech|placeName|60.0|pl
hesse|persName|60.0|pl
niemców|placeName|60.0|pl
kontent|persName|60.0|pl
referendariusz|persName|60.0|pl
arię figara|persName|60.0|pl
cyrulika|persName|60.0|pl
elsnerze|persName|60.0|pl
scharff|persName|60.0|pl
drezna|placeName|60.0|pl
fermdenkarte|persName|60.0|pl
ledwom|persName|61.0|pl
polskiego|placeName|61.0|pl
polacy|placeName|61.0|pl
jeszczem|persName|61.0|pl
niemą|persName|61.0|pl
portici|placeName|61.0|pl
wrocławia|placeName|61.0|pl
scholtz|persName|61.0|pl
panny pechwell|geogName|61.0|pl
włoszka|placeName|61.0|pl
pechwell|persName|61.0|pl
fra diavolo|persName|61.0|pl
rubiniego|persName|61.0|pl
mediolanie|placeName|61.0|pl
włoch|placeName|61.0|pl
neapolitańskich|placeName|61.0|pl
sassarolli|persName|61.0|pl
rolla|persName|61.0|pl
mediolańskiej|placeName|61.0|pl
klengla|persName|61.0|pl
drezno|placeName|61.0|pl
włoskiej|placeName|61.0|pl
hähnel|persName|61.0|pl
wiedeńskiego|placeName|61.0|pl
tancredi|persName|61.0|pl
kościele|geogName|61.0|pl
miltitza|persName|61.0|pl
morlacchego|orgName|61.0|pl
mabwiga|persName|61.0|pl
zezi|placeName|61.0|pl
dotzauer|persName|61.0|pl
kummer|persName|61.0|pl
dreźnie|placeName|61.0|pl
grünes gewölbe|persName|61.0|pl
fryderyk|persName|61.0|pl
dreznie|placeName|62.0|pl
klengla|persName|62.0|pl
morlacchego|persName|62.0|pl
lüttichau|placeName|62.0|pl
generaldirektora|persName|62.0|pl
drezna|placeName|62.0|pl
fra diavola|persName|62.0|pl
lago  |geogName|62.0|pl
niesiołowskiej|persName|62.0|pl
szezerbinin|persName|62.0|pl
klengel|persName|62.0|pl
szczerbinin|persName|62.0|pl
dobrzyckiej|persName|62.0|pl
włoch|placeName|62.0|pl
wiedniu|placeName|62.0|pl
obojga sycylii|geogName|62.0|pl
neapolu|placeName|62.0|pl
ulasino|orgName|62.0|pl
x|persName|62.0|pl
saskiej|geogName|62.0|pl
rzymie|placeName|62.0|pl
lukki|persName|62.0|pl
kraszewski|persName|62.0|pl
komarów|geogName|62.0|pl
wiednia|placeName|62.0|pl
szopskim|persName|62.0|pl
generałowi kniaziewiczowi|persName|62.0|pl
wiedniu|placeName|63.0|pl
ludwiki|persName|63.0|pl
warszawie|placeName|63.0|pl
jeżeliś|persName|63.0|pl
radom|placeName|63.0|pl
pradze|placeName|63.0|pl
wiednia|placeName|63.0|pl
jednakiej|placeName|63.0|pl
lorynetowałeś  |geogName|63.0|pl
strzelałeś|persName|63.0|pl
tytus|persName|63.0|pl
heinefetter|persName|63.0|pl
alfonsa|persName|63.0|pl
marcela|persName|63.0|pl
f|persName|63.0|pl
chopin|persName|63.0|pl
janowi matuszyńskiemu|persName|63.0|pl
jacka|persName|63.0|pl
ludwikę|persName|63.0|pl
izabelę|persName|63.0|pl
reńskiego|placeName|64.0|pl
tytus|persName|64.0|pl
celińskiemu|persName|64.0|pl
celiński|persName|64.0|pl
żywnego|persName|64.0|pl
linowskim|persName|64.0|pl
matuszyńskiego|persName|64.0|pl
niemek|placeName|64.0|pl
blahetka|persName|64.0|pl
tytusem|persName|64.0|pl
anglik|placeName|64.0|pl
polsce|placeName|64.0|pl
warszawie|placeName|64.0|pl
tytusa|persName|64.0|pl
rembielińskiej|persName|64.0|pl
25 reńskich|date|64.0|pl
polaków|placeName|64.0|pl
austriaków|placeName|64.0|pl
prusaczką|persName|64.0|pl
graff|persName|64.0|pl
rzewuskiej|persName|64.0|pl
hussarzewskiego|geogName|64.0|pl
malfatti|persName|64.0|pl
władysław ostrowski|persName|64.0|pl
tatyszczewowej|persName|64.0|pl
dunoi|persName|64.0|pl
klenglowski|persName|64.0|pl
mittagiem|persName|64.0|pl
weyberheim|persName|64.0|pl
rozalii rzewuskiej|persName|64.0|pl
moscheles|persName|64.0|pl
sonatę|persName|64.0|pl
comptoirze|placeName|64.0|pl
geymüllera|persName|64.0|pl
künstlera|persName|64.0|pl
warszawy|placeName|64.0|pl
w|persName|64.0|pl
żydy|placeName|64.0|pl
lama|persName|64.0|pl
ani|persName|64.0|pl
elkan|persName|64.0|pl
rotszylda|persName|64.0|pl
voigt|persName|64.0|pl
meindorf|persName|64.0|pl
hussarzewski|persName|64.0|pl
tatyszczewa|persName|64.0|pl
włoch|placeName|64.0|pl
heinefetter|persName|64.0|pl
wild|persName|64.0|pl
fra diavola|persName|64.0|pl
mozarta|persName|64.0|pl
wilhelma tella|persName|64.0|pl
lafontowi|persName|64.0|pl
lafont|persName|64.0|pl
nidecki|persName|64.0|pl
graffowi nideckiego|persName|64.0|pl
haslingera|persName|64.0|pl
haslinger|persName|64.0|pl
radzi|persName|64.0|pl
spirituel-koncerty|geogName|64.0|pl
malfattego|persName|64.0|pl
bogu|persName|64.0|pl
malfattim|placeName|64.0|pl
verein|orgName|64.0|pl
bezahl|persName|64.0|pl
woli|placeName|65.0|pl
weyberheim|persName|65.0|pl
likt|persName|65.0|pl
ludwika|persName|65.0|pl
niemiec|placeName|65.0|pl
lampiego|persName|65.0|pl
papa|persName|65.0|pl
hummel|persName|65.0|pl
kärntnertorskiego|persName|65.0|pl
duport|persName|65.0|pl
lat wieku|date|65.0|pl
kraszewski|persName|65.0|pl
drezna|placeName|65.0|pl
mediolanu|placeName|65.0|pl
bayerów|persName|65.0|pl
wiedniu|placeName|65.0|pl
slavikowi  |orgName|65.0|pl
polakiem|placeName|65.0|pl
odessy|placeName|65.0|pl
chomentowskiego|persName|65.0|pl
warszawie|placeName|65.0|pl
mechettego|persName|65.0|pl
czerny|persName|65.0|pl
anglicy|placeName|65.0|pl
lachmanowicz|persName|65.0|pl
hussarzewski|persName|65.0|pl
artaria|geogName|65.0|pl
mechetti|persName|65.0|pl
haslinger|persName|65.0|pl
elsnera|persName|65.0|pl
czernego|persName|65.0|pl
malfatti|persName|65.0|pl
schaschek|persName|65.0|pl
nidecki|persName|65.0|pl
włoch|placeName|65.0|pl
tytusa|persName|65.0|pl
kesslera|persName|65.0|pl
wiedeń|placeName|65.0|pl
bastei|geogName|65.0|pl
beethovenowskiego|persName|65.0|pl
graffa|persName|65.0|pl
niemiecka|placeName|65.0|pl
strauss|persName|65.0|pl
lanner|persName|65.0|pl
świeszewscy|placeName|65.0|pl
wiedeńskiej|placeName|65.0|pl
fontanę|persName|65.0|pl
matuszyński|persName|65.0|pl
wiedeń|placeName|66.0|pl
bożego|persName|66.0|pl
jasiu|persName|66.0|pl
slavika|persName|66.0|pl
paganinim|persName|66.0|pl
beethovena|persName|66.0|pl
dunaju|geogName|66.0|pl
jana|persName|66.0|pl
boże|persName|66.0|pl
tytusa|persName|66.0|pl
zyg[munta]|geogName|66.0|pl
wiedniu|placeName|66.0|pl
rostkowskim|persName|66.0|pl
rolińskim|persName|66.0|pl
bóg|persName|66.0|pl
francuskie|placeName|66.0|pl
niemiec|placeName|66.0|pl
polki|placeName|66.0|pl
bayer|orgName|66.0|pl
constance|persName|66.0|pl
slavikiem|persName|66.0|pl
kaplicy cesarsk[iej]|geogName|66.0|pl
szczepana|persName|66.0|pl
krakowskie|placeName|66.0|pl
kaplicy cesarskiej|geogName|66.0|pl
wiednia|placeName|66.0|pl
zamku|geogName|66.0|pl
elkan|persName|66.0|pl
malfattego; szaniasio|geogName|66.0|pl
polak|placeName|66.0|pl
polskie|placeName|66.0|pl
wild|persName|66.0|pl
niemiecki|placeName|66.0|pl
otella|persName|66.0|pl
heinefetter|persName|66.0|pl
otellu|persName|66.0|pl
cyruliku|persName|66.0|pl
tytusie  mozarta|persName|66.0|pl
sextus|persName|66.0|pl
saskiego|placeName|66.0|pl
mediolanu|placeName|66.0|pl
paryża|placeName|66.0|pl
alois schmidt|persName|66.0|pl
frankfurtu|placeName|66.0|pl
thalberg|persName|66.0|pl
muety|persName|66.0|pl
moschelesowi|persName|66.0|pl
włoskiej|placeName|66.0|pl
fehler|persName|66.0|pl
polaka|placeName|66.0|pl
francuz|placeName|66.0|pl
francuza|placeName|66.0|pl
francuskiej|placeName|66.0|pl
francuzowi|placeName|66.0|pl
francuzie|persName|66.0|pl
jasia|persName|66.0|pl
watson|persName|66.0|pl
wąsala|persName|66.0|pl
otello|persName|66.0|pl
polsku|placeName|66.0|pl
hummel|persName|66.0|pl
niemieckiego|placeName|66.0|pl
nidecki|persName|66.0|pl
niemczyk|placeName|66.0|pl
kaffenhauzie|geogName|66.0|pl
szaniasio|persName|66.0|pl
elsnera|persName|66.0|pl
alfonsa|persName|66.0|pl
reinszmidka|persName|66.0|pl
jeżelibyś|persName|66.0|pl
schucha|persName|66.0|pl
freyerem|persName|66.0|pl
potoki|geogName|66.0|pl
woliki|persName|66.0|pl
polaków|placeName|66.0|pl
polsce|placeName|66.0|pl
radomiu|placeName|67.0|pl
paryża|placeName|67.0|pl
wiedniu|placeName|67.0|pl
rostkowski|persName|68.0|pl
schuch, freyer|orgName|68.0|pl
kijewski|persName|68.0|pl
hubę|persName|68.0|pl
tytusa|persName|68.0|pl
hube|persName|68.0|pl
paryża|placeName|68.0|pl
wiedniu|placeName|68.0|pl
merk|persName|68.0|pl
radomiu|placeName|68.0|pl
fryderyk|persName|68.0|pl
polkowski|persName|68.0|pl
magnusia|persName|68.0|pl
alfonsa|persName|68.0|pl
marcelego|persName|68.0|pl
jasiu|persName|68.0|pl
jasiowi|persName|68.0|pl
elsner|persName|69.0|pl
wiednia|placeName|69.0|pl
malfatti|persName|69.0|pl
polak|placeName|69.0|pl
warszawie|placeName|69.0|pl
paryżu|placeName|69.0|pl
bokleta|persName|69.0|pl
wild|persName|69.0|pl
heinefetter|persName|69.0|pl
duport|persName|69.0|pl
abbé  stadler|orgName|69.0|pl
wiedeń|placeName|69.0|pl
mechettego|persName|69.0|pl
józef czerny|persName|69.0|pl
józef|persName|69.0|pl
schuberta|persName|69.0|pl
czerny|persName|69.0|pl
sperla|persName|69.0|pl
straussa|persName|69.0|pl
mechettim|placeName|69.0|pl
haslinger|persName|69.0|pl
hummla|persName|69.0|pl
hummlem|persName|69.0|pl
nideckiego|persName|69.0|pl
schuster|persName|69.0|pl
nidecki|persName|69.0|pl
aloys schmidt|persName|69.0|pl
frankfurtu|placeName|69.0|pl
praterze  –|geogName|71.0|pl
malfatti|persName|72.0|pl
anhalt|persName|72.0|pl
wiedeń|placeName|72.0|pl
schönbrunnem|persName|72.0|pl
kandlerem|persName|72.0|pl
biblioteka bonońska|orgName|72.0|pl
chopin|persName|72.0|pl
chopinie|persName|72.0|pl
haslinger|persName|72.0|pl
biblioteki|orgName|72.0|pl
krawiec|persName|72.0|pl
jakimkolwiek|persName|72.0|pl
w|persName|73.0|pl
a|persName|73.0|pl
maciejowski|persName|73.0|pl
jwpanu dobr|orgName|73.0|pl
romualda hube|persName|73.0|pl
romuald|persName|73.0|pl
maciejowskiego|persName|73.0|pl
wiednia|placeName|73.0|pl
kohlmark[t] nro 1151|geogName|73.0|pl
czerwca|date|73.0|pl
wiedniu|placeName|73.0|pl
jarockiej|persName|74.0|pl
marcelego|persName|74.0|pl
jasia|persName|74.0|pl
maja|date|74.0|pl
wiedniu|placeName|74.0|pl
kumelski|persName|74.0|pl
godziny drugiej|time|74.0|pl
cherubiniego|orgName|74.0|pl
żydek|persName|74.0|pl
sonntag|persName|74.0|pl
warszawie|placeName|74.0|pl
czernego|persName|74.0|pl
herz|persName|74.0|pl
polskie|placeName|74.0|pl
polską|placeName|74.0|pl
polskiej|placeName|74.0|pl
czerny|persName|74.0|pl
wiedeńska|placeName|74.0|pl
polskiego|placeName|74.0|pl
thalbergiem|persName|74.0|pl
wrocławia|placeName|74.0|pl
wiedeńską|placeName|74.0|pl
stadlera,|orgName|74.0|pl
gyrowetza|persName|74.0|pl
hesse|persName|74.0|pl
bayerów|persName|74.0|pl
slavikiem|persName|74.0|pl
paganini|persName|74.0|pl
tytus|persName|74.0|pl
g|persName|74.0|pl
fuchsa|persName|74.0|pl
merk|persName|74.0|pl
merkowi|persName|74.0|pl
norblin|persName|74.0|pl
annasza|persName|75.0|pl
kaifasza|persName|75.0|pl
anglii|placeName|75.0|pl
paryża|placeName|75.0|pl
malfatti|persName|75.0|pl
paëra|persName|75.0|pl
kandler|persName|75.0|pl
lipskiej|placeName|75.0|pl
św|persName|75.0|pl
jan|persName|75.0|pl
malfattiego|persName|75.0|pl
mechetti|persName|75.0|pl
mojżesza|persName|75.0|pl
quante lagrime|persName|75.0|pl
gładkowska|persName|75.0|pl
warszawie|placeName|75.0|pl
wild|persName|75.0|pl
cicimara|persName|75.0|pl
wiedniu|placeName|75.0|pl
księżyc|geogName|75.0|pl
wiedeń|placeName|75.0|pl
onegdaj|persName|75.0|pl
kumelskim|placeName|75.0|pl
leopoldsbergu|geogName|75.0|pl
kahlenbergu|geogName|75.0|pl
klasztor neuburg|geogName|75.0|pl
ryszard lwie serce|persName|75.0|pl
dunaju|geogName|75.0|pl
kahlenberg|geogName|75.0|pl
sobieski|persName|75.0|pl
izabeli|persName|75.0|pl
jakuba|persName|75.0|pl
turków|placeName|75.0|pl
pfingstkönig|persName|75.0|pl
fuchsa|persName|75.0|pl
fuchs|persName|75.0|pl
beethovena|persName|75.0|pl
scholtz|persName|76.0|pl
steina|persName|76.0|pl
polskich|placeName|76.0|pl
reńskich|placeName|76.0|pl
polskie|placeName|76.0|pl
monachium|placeName|76.0|pl
romana|persName|76.0|pl
kumelski|persName|76.0|pl
fryderyku|persName|77.0|pl
polskiej|placeName|77.0|pl
polski|placeName|77.0|pl
włoska|placeName|77.0|pl
słowiańskiej|geogName|77.0|pl
włoch|placeName|77.0|pl
dalmacji|placeName|77.0|pl
ilirii|placeName|77.0|pl
morawach|placeName|77.0|pl
czechach|placeName|77.0|pl
gwardii narod|orgName|77.0|pl
polak|placeName|77.0|pl
witwicki|persName|77.0|pl
salzburga|placeName|78.0|pl
monachium|placeName|78.0|pl
londynu|placeName|78.0|pl
rosyjskiej|placeName|78.0|pl
maison|persName|78.0|pl
francuski|placeName|78.0|pl
bawarii|placeName|78.0|pl
kumelskim|persName|78.0|pl
polskiej|placeName|78.0|pl
aleksander fredro|persName|78.0|pl
cholery|persName|78.0|pl
mechettiemu|persName|78.0|pl
ludwika|persName|78.0|pl
elsner|persName|78.0|pl
polek|persName|78.0|pl
hietzingu|persName|78.0|pl
wiednia|placeName|78.0|pl
zacharkiewicz|persName|78.0|pl
warszawy|placeName|78.0|pl
szaszków|persName|78.0|pl
onegdaj|persName|78.0|pl
czapek|persName|78.0|pl
st|geogName|78.0|pl
wiedeńskiej|placeName|78.0|pl
koryntu|placeName|78.0|pl
wild|persName|78.0|pl
heinefetter|persName|78.0|pl
wiedeń|placeName|78.0|pl
czapkiem|persName|78.0|pl
beethoven|persName|78.0|pl
petera|persName|78.0|pl
papa|persName|78.0|pl
boże|persName|78.0|pl
maj|date|78.0|pl
czerwiec|date|78.0|pl
lipiec|date|78.0|pl
bóg|persName|78.0|pl
październiku rok|date|78.0|pl
jasiem|persName|78.0|pl
tytusem|persName|78.0|pl
tytus|persName|78.0|pl
prusak|persName|78.0|pl
gehorsamer diener|persName|78.0|pl
wiedeńskim|placeName|78.0|pl
gucia|persName|78.0|pl
fryderyk|persName|79.0|pl
kumelskim|persName|79.0|pl
linz|placeName|79.0|pl
salzburg|placeName|79.0|pl
monachium|placeName|79.0|pl
steinkeller|persName|79.0|pl
studgardzkich|geogName|80.0|pl
moskal|persName|80.0|pl
trupa|geogName|80.0|pl
jaś|persName|80.0|pl
wiluś|persName|80.0|pl
marcela|persName|80.0|pl
sowiński|persName|80.0|pl
boże|persName|80.0|pl
moskiewskich|placeName|80.0|pl
moskiewskiego|placeName|80.0|pl
paszkiewicz|persName|80.0|pl
europy|geogName|80.0|pl
moskala|persName|80.0|pl
moskiewskim|placeName|80.0|pl
moskali|persName|80.0|pl
wzrusz|persName|80.0|pl
francuzów|placeName|80.0|pl
francuz|placeName|81.0|pl
rossiniego  |persName|81.0|pl
tyś|persName|81.0|pl
polaków|placeName|81.0|pl
berlinie|placeName|81.0|pl
freymanek|persName|81.0|pl
włoskiej|placeName|81.0|pl
anglii|placeName|81.0|pl
romuald|persName|81.0|pl
alfonsa brandta|persName|81.0|pl
alfons|persName|81.0|pl
benedykt|persName|81.0|pl
karol|persName|81.0|pl
seweryn|persName|81.0|pl
antonim|persName|81.0|pl
włodziu|persName|81.0|pl
bayerach|placeName|81.0|pl
radziwiłłem|persName|81.0|pl
walentym|persName|81.0|pl
komarów|persName|81.0|pl
bayer|orgName|81.0|pl
potockiej|persName|81.0|pl
mieczysława|persName|81.0|pl
studgardzie|geogName|81.0|pl
restauracji|geogName|81.0|pl
teresy|persName|81.0|pl
benedykta|persName|81.0|pl
boulevard poissonière|geogName|81.0|pl
montmartre|placeName|81.0|pl
panteonu|geogName|81.0|pl
schwarzbach  –|geogName|81.0|pl
amerykanie|placeName|81.0|pl
kalkbrennerem|persName|81.0|pl
europie|geogName|81.0|pl
bezendzia|persName|81.0|pl
stummę|persName|81.0|pl
berlinach|placeName|81.0|pl
filing|persName|81.0|pl
karwowskim|persName|81.0|pl
londynu|placeName|81.0|pl
stańsio|persName|81.0|pl
palais royal  –|geogName|81.0|pl
austriak|placeName|81.0|pl
alfonsowi|persName|81.0|pl
kondratowicz|persName|81.0|pl
debolego|persName|81.0|pl
paryżu|placeName|82.0|pl
wiedniu|placeName|82.0|pl
elsnera|persName|82.0|pl
j|persName|82.0|pl
kalkbrenner|persName|83.0|pl
paryżu|placeName|83.0|pl
r|date|83.0|pl
1805|date|83.0|pl
miałżeby|persName|83.0|pl
linowskiego|persName|83.0|pl
paganiniego|persName|83.0|pl
kalkbrennera|persName|83.0|pl
mozart|persName|83.0|pl
beethoven|persName|83.0|pl
sapienti|persName|83.0|pl
jpani szymanowską|persName|83.0|pl
anglii|placeName|83.0|pl
hummel|persName|83.0|pl
szymanowską|persName|83.0|pl
platerowi,|geogName|83.0|pl
hofmannowi|persName|83.0|pl
norblina|persName|83.0|pl
orłowskiego|persName|83.0|pl
józef elsner|persName|83.0|pl
ludwiką|persName|84.0|pl
papa|persName|84.0|pl
ludwika|persName|84.0|pl
lasocki|persName|84.0|pl
kurpińskiego|persName|84.0|pl
żywny|persName|84.0|pl
fronckiewicz|persName|84.0|pl
papy|persName|84.0|pl
iza|persName|84.0|pl
godzinie dziewiątej|time|85.0|pl
boże|persName|85.0|pl
elsnera|persName|85.0|pl
elsner|persName|85.0|pl
fryderyka|persName|85.0|pl
fry[deryku]|geogName|85.0|pl
włoch|placeName|85.0|pl
kalkbrennerze|persName|85.0|pl
żyw[nego]|orgName|85.0|pl
mozartem|persName|85.0|pl
mozarta|persName|85.0|pl
liszt|persName|85.0|pl
reicha|persName|85.0|pl
kalkbr|persName|85.0|pl
koncerta|persName|85.0|pl
hertza|persName|85.0|pl
liszta|persName|85.0|pl
fryderyk|persName|85.0|pl
europejskie|geogName|85.0|pl
e|persName|85.0|pl
el|persName|85.0|pl
marceli|persName|85.0|pl
kra[kowa]|orgName|85.0|pl
fontanę|persName|85.0|pl
sennewalda|persName|85.0|pl
nowakowski|persName|85.0|pl
moriolles|persName|85.0|pl
papa|persName|85.0|pl
berend|persName|85.0|pl
p|persName|85.0|pl
szymański|persName|85.0|pl
fryc|persName|85.0|pl
wolska|persName|85.0|pl
szy[mański]|geogName|85.0|pl
lorka|persName|85.0|pl
olesia|persName|85.0|pl
michał|persName|85.0|pl
zuzia|persName|85.0|pl
drezna|placeName|85.0|pl
skrodzki|persName|85.0|pl
l|persName|85.0|pl
c|persName|85.0|pl
col|geogName|85.0|pl
eblouisują|orgName|85.0|pl
chopin|persName|86.0|pl
wiedniu|placeName|87.0|pl
paryż|placeName|87.0|pl
paryżu  –  |placeName|87.0|pl
malfati|persName|87.0|pl
wiednia|placeName|87.0|pl
studgardzie|geogName|87.0|pl
warszawy|placeName|87.0|pl
rossiniego|persName|87.0|pl
cherubiniego|persName|87.0|pl
baillota|persName|87.0|pl
liszta|persName|87.0|pl
hillera|persName|87.0|pl
herz|persName|87.0|pl
paganini|persName|87.0|pl
kalkbrenner|persName|87.0|pl
nadreńscy|placeName|87.0|pl
schunki|placeName|87.0|pl
bawaria|placeName|87.0|pl
zadziwiłem pana kalkbr|persName|87.0|pl
fieldowskie|persName|87.0|pl
elsnerowi|persName|87.0|pl
25 grudnia|date|87.0|pl
paganiniego|persName|87.0|pl
brodt|persName|87.0|pl
cassel|persName|87.0|pl
niemca|placeName|87.0|pl
wariację|persName|87.0|pl
don juan|persName|87.0|pl
leporellem|persName|87.0|pl
mazetto|persName|87.0|pl
zerlinkę|persName|87.0|pl
plater  |persName|87.0|pl
fetisowi|persName|87.0|pl
„revue musicale”|orgName|87.0|pl
hiller|persName|87.0|pl
szwagrowi|persName|87.0|pl
kalkbrennerem|persName|87.0|pl
kalkbrennerowi|persName|87.0|pl
osborn|persName|87.0|pl
stamaty|persName|87.0|pl
sowiński|persName|87.0|pl
alex|persName|87.0|pl
urhan  |orgName|87.0|pl
rossini|persName|87.0|pl
robert|persName|87.0|pl
anim|persName|87.0|pl
cyrulika|persName|87.0|pl
lablacha,|persName|87.0|pl
rubiniego|persName|87.0|pl
malibran|persName|87.0|pl
otella|persName|87.0|pl
rubiniego, pastę|orgName|87.0|pl
włoszki|placeName|87.0|pl
rubiniego,|persName|87.0|pl
lablacha|persName|87.0|pl
mme raimbeaux|persName|87.0|pl
paryżu|placeName|87.0|pl
mezza voce|persName|87.0|pl
schröder-devrient  |persName|87.0|pl
niemczech|placeName|87.0|pl
niemka|placeName|87.0|pl
somnambulę|orgName|87.0|pl
francuską|placeName|87.0|pl
robert le diable|persName|87.0|pl
boże|persName|87.0|pl
cinti-damoreau|persName|87.0|pl
cinti|persName|87.0|pl
tulon|orgName|87.0|pl
francuski|placeName|87.0|pl
opéra comique|geogName|87.0|pl
fra diavolo|persName|87.0|pl
marquise de brinvilière|persName|87.0|pl
ludwika|persName|87.0|pl
paer,|orgName|87.0|pl
blanguini|persName|87.0|pl
f|persName|87.0|pl
chopin|persName|87.0|pl
herwetem|persName|87.0|pl
boulevard poissonière nro 27|geogName|87.0|pl
wodzińskiego|persName|87.0|pl
polaków|placeName|87.0|pl
kunasika,|persName|87.0|pl
