the landständischen saal|LOC|64.0|ang
the spirituel concerts|EVENT|64.0|ang
dietrichstein|ORG|64.0|ang
malfatte|PERSON|64.0|ang
french|NORP|64.0|ang
sisters|ORG|65.0|ang
seven weeks|DATE|65.0|ang
yesterday|DATE|65.0|ang
just yesterday|DATE|65.0|ang
this hour|TIME|65.0|ang
tuesday|DATE|65.0|ang
wola|GPE|65.0|ang
weyberheim|PERSON|65.0|ang
a dancing evening|TIME|65.0|ang
likt|PERSON|65.0|ang
ludwika|PERSON|65.0|ang
german|NORP|65.0|ang
lampi|PERSON|65.0|ang
papa|PERSON|65.0|ang
hummel|PERSON|65.0|ang
morning|TIME|65.0|ang
quarter|DATE|65.0|ang
duport|ORG|65.0|ang
the kärntnertor theater|ORG|65.0|ang
2|CARDINAL|65.0|ang
würfel|ORG|65.0|ang
last week|DATE|65.0|ang
slavik|ORG|65.0|ang
most 26 years of age|DATE|65.0|ang
bayer|PERSON|65.0|ang
kraszewski|PERSON|65.0|ang
dresden|GPE|65.0|ang
milan|GPE|65.0|ang
thousands|CARDINAL|65.0|ang
bayers|ORG|65.0|ang
vienna|GPE|65.0|ang
pole|LOC|65.0|ang
odessa|GPE|65.0|ang
chomentowski|PERSON|65.0|ang
the next day|DATE|65.0|ang
sunday|DATE|65.0|ang
paganini|PERSON|65.0|ang
warsaw|GPE|65.0|ang
merek|PERSON|65.0|ang
mechetta|GPE|65.0|ang
czerny|PERSON|65.0|ang
diabelli's|ORG|65.0|ang
the next monday|DATE|65.0|ang
sunday evening|TIME|65.0|ang
eight|CARDINAL|65.0|ang
saturday|DATE|65.0|ang
hofrat kiesewetter|PERSON|65.0|ang
fourth|ORDINAL|65.0|ang
englishmen|LANGUAGE|65.0|ang
3|CARDINAL|65.0|ang
one|CARDINAL|65.0|ang
three|CARDINAL|65.0|ang
80|CARDINAL|65.0|ang
rhenish|LANGUAGE|65.0|ang
baroness lachmanowicz|PERSON|65.0|ang
uszakowa|ORG|65.0|ang
10 zlotys|MONEY|65.0|ang
70 zlotys|MONEY|65.0|ang
fifth|ORDINAL|65.0|ang
60|CARDINAL|65.0|ang
hussarzewski|PERSON|65.0|ang
mechetti|ORG|65.0|ang
haslinger|PERSON|65.0|ang
elsner|PERSON|65.0|ang
malfatti|PERSON|65.0|ang
schaschek|PERSON|65.0|ang
two o'clock|TIME|65.0|ang
four o'clock|TIME|65.0|ang
nidecki|PERSON|65.0|ang
every morning|TIME|65.0|ang
the concerto for 2 pianos|WORK_OF_ART|65.0|ang
italy|GPE|65.0|ang
leidenfrost|NORP|65.0|ang
kessler|PERSON|65.0|ang
bastei|GPE|65.0|ang
noblessa|ORG|65.0|ang
today|DATE|65.0|ang
beethoven|PERSON|65.0|ang
graff|PERSON|65.0|ang
german contessa|WORK_OF_ART|65.0|ang
two|CARDINAL|65.0|ang
4|CARDINAL|65.0|ang
viennese|NORP|65.0|ang
strauss|PERSON|65.0|ang
lanner|PERSON|65.0|ang
świeszewskis|NORP|65.0|ang
fontana|PERSON|65.0|ang
matuszyński|PERSON|65.0|ang
tomorrow|DATE|65.0|ang
1|CARDINAL|65.0|ang
french|NORP|65.0|ang
vienna|GPE|66.0|ang
christmas day|DATE|66.0|ang
sunday|DATE|66.0|ang
morning|TIME|66.0|ang
last year|DATE|66.0|ang
bernardines|ORG|66.0|ang
today|DATE|66.0|ang
dearest jasiu|PERSON|66.0|ang
slavik|PERSON|66.0|ang
paganini|PERSON|66.0|ang
96|CARDINAL|66.0|ang
one|CARDINAL|66.0|ang
the variations on beethoven|ORG|66.0|ang
danube|LOC|66.0|ang
john|PERSON|66.0|ang
titus|ORG|66.0|ang
1|CARDINAL|66.0|ang
king zygmunt|PERSON|66.0|ang
jasia|PERSON|66.0|ang
half|CARDINAL|66.0|ang
freyer|PERSON|66.0|ang
schuch|PERSON|66.0|ang
rostkowski|PERSON|66.0|ang
29th|DATE|66.0|ang
god|PERSON|66.0|ang
et j'en|PERSON|66.0|ang
2|CARDINAL|66.0|ang
french|NORP|66.0|ang
german|NORP|66.0|ang
first|ORDINAL|66.0|ang
polish|NORP|66.0|ang
bayer|ORG|66.0|ang
constance|GPE|66.0|ang
christmas eve|DATE|66.0|ang
night|TIME|66.0|ang
the imperial chapel|ORG|66.0|ang
12 o'clock|TIME|66.0|ang
st szczepan|GPE|66.0|ang
this hour|TIME|66.0|ang
gothic|ORG|66.0|ang
krakowskie przedmieście|PERSON|66.0|ang
castle|ORG|66.0|ang
three|CARDINAL|66.0|ang
1 am|TIME|66.0|ang
elkan|PERSON|66.0|ang
nidecki|ORG|66.0|ang
leidenfrost|GPE|66.0|ang
steinkeller|ORG|66.0|ang
malfatte|PERSON|66.0|ang
szaniasio|ORG|66.0|ang
pole|LOC|66.0|ang
carmelites|PRODUCT|66.0|ang
malfatti|PERSON|66.0|ang
heinefetter|PERSON|66.0|ang
barber|PERSON|66.0|ang
mozart|PERSON|66.0|ang
sextus|PERSON|66.0|ang
teutonic|NORP|66.0|ang
sroka|PERSON|66.0|ang
wolków barber|PERSON|66.0|ang
saxon|NORP|66.0|ang
milan|GPE|66.0|ang
paris|GPE|66.0|ang
next month|DATE|66.0|ang
alois schmidt|PERSON|66.0|ang
frankfurt|GPE|66.0|ang
etudes|PRODUCT|66.0|ang
40 years old|DATE|66.0|ang
thalberg|PERSON|66.0|ang
mueta poppuri|ORG|66.0|ang
tenths|CARDINAL|66.0|ang
moscheles|PERSON|66.0|ang
my concerto|WORK_OF_ART|66.0|ang
3 days later|DATE|66.0|ang
jasiu|PERSON|66.0|ang
italian|NORP|66.0|ang
der liebe gott|WORK_OF_ART|66.0|ang
fehler gemacht|PERSON|66.0|ang
polen|PERSON|66.0|ang
3|CARDINAL|66.0|ang
4|CARDINAL|66.0|ang
a month|DATE|66.0|ang
frenchman|NORP|66.0|ang
the french revolution|EVENT|66.0|ang
tonight|TIME|66.0|ang
the evening|TIME|66.0|ang
watson|PERSON|66.0|ang
magpie|PRODUCT|66.0|ang
pisarzewski|PERSON|66.0|ang
4th|ORDINAL|66.0|ang
hummel|PERSON|66.0|ang
around 9 o'clock|TIME|66.0|ang
a meter of german language|QUANTITY|66.0|ang
concerto|WORK_OF_ART|66.0|ang
zur boemischen köchin|WORK_OF_ART|66.0|ang
kaffenhauz|WORK_OF_ART|66.0|ang
around 10, 11|DATE|66.0|ang
12|CARDINAL|66.0|ang
wednesday|DATE|66.0|ang
saturday|DATE|66.0|ang
elsner|PERSON|66.0|ang
kiss magnus|PERSON|66.0|ang
alfons|PERSON|66.0|ang
reinszmidek|PERSON|66.0|ang
around the 15th of next month|DATE|66.0|ang
klopiki|ORG|66.0|ang
potoki|ORG|66.0|ang
woliki|ORG|66.0|ang
1st|ORDINAL|66.0|ang
poles|NORP|66.0|ang
poland|GPE|66.0|ang
22nd|DATE|67.0|ang
radom|GPE|67.0|ang
today|DATE|67.0|ang
first|ORDINAL|67.0|ang
paris|GPE|67.0|ang
a month|DATE|67.0|ang
freyer|PERSON|67.0|ang
malfatti|PERSON|67.0|ang
steinkeller|PERSON|67.0|ang
tomorrow|DATE|67.0|ang
vienna|GPE|67.0|ang
the new year|EVENT|67.0|ang
1|CARDINAL|68.0|ang
today|DATE|68.0|ang
rostkowski, schuch, freyer, kijewski, huba|ORG|68.0|ang
titus|PERSON|68.0|ang
hube|ORG|68.0|ang
first|ORDINAL|68.0|ang
paris|GPE|68.0|ang
a month|DATE|68.0|ang
vienna|GPE|68.0|ang
merk|PERSON|68.0|ang
the new year|EVENT|68.0|ang
radom|GPE|68.0|ang
one|CARDINAL|68.0|ang
frederick|PERSON|68.0|ang
2|CARDINAL|68.0|ang
rostkowski, schuch, freyer, kiijewski, huba|ORG|68.0|ang
polkowski|PERSON|68.0|ang
paradny slavik|ORG|68.0|ang
tomorrow|DATE|68.0|ang
french|NORP|68.0|ang
kiss magnus|PERSON|68.0|ang
alfonso|PERSON|68.0|ang
brandt|PERSON|68.0|ang
domusia|GPE|68.0|ang
wilusia|LOC|68.0|ang
marcel|PERSON|68.0|ang
jasio|PERSON|68.0|ang
jaś|PERSON|68.0|ang
elsner|PERSON|69.0|ang
vienna|GPE|69.0|ang
the day|DATE|69.0|ang
november 29|DATE|69.0|ang
malfatti|PERSON|69.0|ang
pole|LOC|69.0|ang
third|ORDINAL|69.0|ang
warsaw|GPE|69.0|ang
paris|GPE|69.0|ang
1st|ORDINAL|69.0|ang
würfel|ORG|69.0|ang
first|ORDINAL|69.0|ang
slavika|NORP|69.0|ang
merk|PERSON|69.0|ang
boklet|ORG|69.0|ang
heinefetter|PERSON|69.0|ang
duport|ORG|69.0|ang
abbé stadler|PERSON|69.0|ang
today|DATE|69.0|ang
mechette|PERSON|69.0|ang
quartet|WORK_OF_ART|69.0|ang
józef czerny|PERSON|69.0|ang
the ninth|DATE|69.0|ang
schubert|ORG|69.0|ang
second|ORDINAL|69.0|ang
czerny|PERSON|69.0|ang
sperl|PERSON|69.0|ang
zum römischen kaiser|ORG|69.0|ang
strauss|PERSON|69.0|ang
lanner|ORG|69.0|ang
kapellmeisters|ORG|69.0|ang
1|CARDINAL|69.0|ang
sas|ORG|69.0|ang
mechetti|ORG|69.0|ang
hummel|PERSON|69.0|ang
a few months|DATE|69.0|ang
nidecki|PERSON|69.0|ang
yesterday|DATE|69.0|ang
steinkeller|ORG|69.0|ang
schuster|ORG|69.0|ang
2nd|ORDINAL|69.0|ang
concerto|WORK_OF_ART|69.0|ang
aloys schmidt|PERSON|69.0|ang
frankfurt|GPE|69.0|ang
40 years old|DATE|69.0|ang
80-year-old|DATE|69.0|ang
ff|ORG|69.0|ang
chopin|PERSON|69.0|ang
french|NORP|69.0|ang
two days|DATE|70.0|ang
y zam|PERSON|70.0|ang
hours|TIME|70.0|ang
today|DATE|70.0|ang
two|CARDINAL|70.0|ang
today|DATE|71.0|ang
prater|ORG|71.0|ang
night|TIME|71.0|ang
3rd|ORDINAL|71.0|ang
sisters|ORG|72.0|ang
this week|DATE|72.0|ang
malfatt|ORG|72.0|ang
last saturday|DATE|72.0|ang
malfatti|PERSON|72.0|ang
hummel|PERSON|72.0|ang
every year|DATE|72.0|ang
vienna|GPE|72.0|ang
schönbrunn|GPE|72.0|ang
kandler|PERSON|72.0|ang
yesterday|DATE|72.0|ang
bonnon|LOC|72.0|ang
chopin|PERSON|72.0|ang
one|CARDINAL|72.0|ang
champin|PERSON|72.0|ang
haslinger|PERSON|72.0|ang
library|ORG|72.0|ang
last sunday|DATE|72.0|ang
fireworks day|DATE|72.0|ang
a few days|DATE|72.0|ang
wa maciejowski|PERSON|73.0|ang
jwmr dobr|PERSON|73.0|ang
romuald hube|PERSON|73.0|ang
romuald|PERSON|73.0|ang
dobr|PERSON|73.0|ang
maciejowski|PERSON|73.0|ang
vienna|GPE|73.0|ang
1151|CARDINAL|73.0|ang
the first month of june|DATE|73.0|ang
ff|ORG|73.0|ang
chopin|PERSON|73.0|ang
wednesday|DATE|74.0|ang
jarocka|PERSON|74.0|ang
papeczka|GPE|74.0|ang
marceli|PERSON|74.0|ang
jaś|PERSON|74.0|ang
the end of may|DATE|74.0|ang
vienna|GPE|74.0|ang
june|DATE|74.0|ang
kumelski|PERSON|74.0|ang
this morning|TIME|74.0|ang
two o'clock|TIME|74.0|ang
kandler|PERSON|74.0|ang
cherubini|PERSON|74.0|ang
paër|PERSON|74.0|ang
herz|PERSON|74.0|ang
jew|NORP|74.0|ang
sonntag|PERSON|74.0|ang
warsaw|GPE|74.0|ang
döhler|PERSON|74.0|ang
czerny|PERSON|74.0|ang
polish|NORP|74.0|ang
viennese|NORP|74.0|ang
yesterday|DATE|74.0|ang
thalberg|PERSON|74.0|ang
evangelical|NORP|74.0|ang
hesse|GPE|74.0|ang
breslau|GPE|74.0|ang
stadler, kiesewetter, mosel|ORG|74.0|ang
seyfried, gyrowetz|ORG|74.0|ang
bayers|PERSON|74.0|ang
slavik|ORG|74.0|ang
2 o'clock in the afternoon|TIME|74.0|ang
second|ORDINAL|74.0|ang
paganini|PERSON|74.0|ang
first|ORDINAL|74.0|ang
titus|PERSON|74.0|ang
g and iskr|PERSON|74.0|ang
thursday|DATE|74.0|ang
fuchs|PERSON|74.0|ang
limmer|ORG|74.0|ang
4|CARDINAL|74.0|ang
merk|PERSON|74.0|ang
12:00|TIME|74.0|ang
merek|ORG|74.0|ang
norblin|PRODUCT|74.0|ang
one|CARDINAL|75.0|ang
every day|DATE|75.0|ang
annas|PERSON|75.0|ang
today|DATE|75.0|ang
all today|DATE|75.0|ang
bayer|ORG|75.0|ang
england|GPE|75.0|ang
paris|GPE|75.0|ang
malfatti|PERSON|75.0|ang
paër|PERSON|75.0|ang
kandler|PERSON|75.0|ang
leipzig|GPE|75.0|ang
yesterday|DATE|75.0|ang
12 o'clock|TIME|75.0|ang
st jan|DATE|75.0|ang
cicimara|NORP|75.0|ang
emmering|PERSON|75.0|ang
lutzer|ORG|75.0|ang
moses|PERSON|75.0|ang
gładkowska|PERSON|75.0|ang
warsaw|GPE|75.0|ang
kapellmeister|PERSON|75.0|ang
vienna|GPE|75.0|ang
about midnight|TIME|75.0|ang
one day|DATE|75.0|ang
kumelski|PERSON|75.0|ang
czapek|PERSON|75.0|ang
daily|DATE|75.0|ang
leopoldsberg|PERSON|75.0|ang
kahlenberg|PERSON|75.0|ang
the day|DATE|75.0|ang
wagram|PERSON|75.0|ang
aspern|GPE|75.0|ang
the neuburg monastery|FAC|75.0|ang
richard the lionheart|PERSON|75.0|ang
danube|LOC|75.0|ang
sobieski|PERSON|75.0|ang
izabela|PERSON|75.0|ang
camaldolese|NORP|75.0|ang
jakub|PERSON|75.0|ang
turks|NORP|75.0|ang
the holy mass|ORG|75.0|ang
evening|TIME|75.0|ang
krapfenwald|GPE|75.0|ang
pfingstkönig|ORG|75.0|ang
pentecost|NORP|75.0|ang
a few days ago|DATE|75.0|ang
fuchs|PERSON|75.0|ang
the evening|TIME|75.0|ang
400|CARDINAL|75.0|ang
2|CARDINAL|75.0|ang
beethoven|PERSON|75.0|ang
scholtz|PERSON|76.0|ang
450 rhenish zlotys|MONEY|76.0|ang
stein|PERSON|76.0|ang
1800 polish zlotys|MONEY|76.0|ang
1,200|MONEY|76.0|ang
3,000|MONEY|76.0|ang
three hundred rhine zlotys|MONEY|76.0|ang
munich|GPE|76.0|ang
roman|PERSON|76.0|ang
kumelski|PERSON|76.0|ang
frederick|PERSON|77.0|ang
polish|NORP|77.0|ang
slavic|NORP|77.0|ang
one|CARDINAL|77.0|ang
italian|NORP|77.0|ang
fryderyk|PERSON|77.0|ang
first|ORDINAL|77.0|ang
italy|GPE|77.0|ang
dalmatia|GPE|77.0|ang
illyria|GPE|77.0|ang
moravia|GPE|77.0|ang
bohemia|GPE|77.0|ang
a minerologist|PERSON|77.0|ang
the national guard|ORG|77.0|ang
pole|LOC|77.0|ang
witwicki|PERSON|77.0|ang
two|CARDINAL|77.0|ang
adieu|PERSON|77.0|ang
monday|DATE|78.0|ang
wednesday|DATE|78.0|ang
salzburg|GPE|78.0|ang
munich|GPE|78.0|ang
visad|ORG|78.0|ang
london|GPE|78.0|ang
russian|NORP|78.0|ang
two days|DATE|78.0|ang
maison|PERSON|78.0|ang
french|NORP|78.0|ang
bavaria|GPE|78.0|ang
gesundheitspass|PERSON|78.0|ang
1|CARDINAL|78.0|ang
bavarian|NORP|78.0|ang
kumelski|PERSON|78.0|ang
half a day|DATE|78.0|ang
2|CARDINAL|78.0|ang
polish|NORP|78.0|ang
aleksander fredro|PERSON|78.0|ang
polonaise|WORK_OF_ART|78.0|ang
mechetti|ORG|78.0|ang
ludwika|PERSON|78.0|ang
elsner|PERSON|78.0|ang
szaszek|PERSON|78.0|ang
polychinel|ORG|78.0|ang
two|CARDINAL|78.0|ang
30|CARDINAL|78.0|ang
hietzing|WORK_OF_ART|78.0|ang
vienna|GPE|78.0|ang
warsaw|GPE|78.0|ang
szaszko|ORG|78.0|ang
the other day|DATE|78.0|ang
würflisko|PERSON|78.0|ang
czapek|PERSON|78.0|ang
st veit|ORG|78.0|ang
tivoli|GPE|78.0|ang
eight|CARDINAL|78.0|ang
viennese|NORP|78.0|ang
rossini|PERSON|78.0|ang
the siege of corinth|WORK_OF_ART|78.0|ang
heinefetter, binder, forti|ORG|78.0|ang
beethoven|PERSON|78.0|ang
peter|PERSON|78.0|ang
may, june and|DATE|78.0|ang
july|DATE|78.0|ang
winter|DATE|78.0|ang
this today|DATE|78.0|ang
three pennies|MONEY|78.0|ang
a penny|MONEY|78.0|ang
today|DATE|78.0|ang
october the year|DATE|78.0|ang
jaś|PERSON|78.0|ang
tytus|PERSON|78.0|ang
yesterday|DATE|78.0|ang
titus|PERSON|78.0|ang
prussian|NORP|78.0|ang
gehorsamer diener|ORG|78.0|ang
3|CARDINAL|78.0|ang
may|DATE|78.0|ang
frederick|PERSON|78.0|ang
german|NORP|78.0|ang
fryderyk|GPE|79.0|ang
kumelski|PERSON|79.0|ang
linz|GPE|79.0|ang
salzburg|GPE|79.0|ang
munich|GPE|79.0|ang
steinkeller|ORG|79.0|ang
stuttgart|GPE|80.0|ang
today|DATE|80.0|ang
more than one|CARDINAL|80.0|ang
titus|PRODUCT|80.0|ang
studgard|LOC|80.0|ang
the hour|TIME|80.0|ang
night|TIME|80.0|ang
christmas|DATE|80.0|ang
one|CARDINAL|80.0|ang
two|CARDINAL|80.0|ang
muscovite|NORP|80.0|ang
three|CARDINAL|80.0|ang
this year|DATE|80.0|ang
hansel|PERSON|80.0|ang
marcel|PERSON|80.0|ang
sowiński|PERSON|80.0|ang
moscow|GPE|80.0|ang
paszkiewicz|PRODUCT|80.0|ang
first|ORDINAL|80.0|ang
europe|LOC|80.0|ang
muscovites|NORP|80.0|ang
thousand|CARDINAL|80.0|ang
at least one|CARDINAL|80.0|ang
titus - titus|PERSON|80.0|ang
nada[l|PERSON|80.0|ang
french|NORP|80.0|ang
frenchman|NORP|81.0|ang
first|ORDINAL|81.0|ang
rossini-cherubini|PERSON|81.0|ang
paëra|PERSON|81.0|ang
poles|NORP|81.0|ang
two|CARDINAL|81.0|ang
berlin|GPE|81.0|ang
freymanek|GPE|81.0|ang
italian|NORP|81.0|ang
england|GPE|81.0|ang
besides, romuald|WORK_OF_ART|81.0|ang
alfons brandt|PERSON|81.0|ang
one|CARDINAL|81.0|ang
benedykt|PERSON|81.0|ang
karol|PERSON|81.0|ang
seweryn|PERSON|81.0|ang
antoni|PERSON|81.0|ang
włodzia|GPE|81.0|ang
bayers|ORG|81.0|ang
radziwiłł|PERSON|81.0|ang
stecka|PERSON|81.0|ang
bayer|ORG|81.0|ang
yesterday|DATE|81.0|ang
potocka|PERSON|81.0|ang
mieczysław|PERSON|81.0|ang
studgard|GPE|81.0|ang
strasbourg|GPE|81.0|ang
winter|DATE|81.0|ang
32|CARDINAL|81.0|ang
the mirror restaurant|ORG|81.0|ang
3|CARDINAL|81.0|ang
azdrubals|PERSON|81.0|ang
teresa|PERSON|81.0|ang
benedict|PERSON|81.0|ang
tyrol|GPE|81.0|ang
5th|ORDINAL|81.0|ang
27 boulevard|QUANTITY|81.0|ang
27|CARDINAL|81.0|ang
montmartre|FAC|81.0|ang
panthéon|ORG|81.0|ang
schwarzbach|PERSON|81.0|ang
americans|NORP|81.0|ang
3 years - i|DATE|81.0|ang
kalkbrenner|PERSON|81.0|ang
europe|LOC|81.0|ang
such herze|PERSON|81.0|ang
fanfarons|ORG|81.0|ang
3 years|DATE|81.0|ang
bezendzia|GPE|81.0|ang
stumma|PERSON|81.0|ang
newazendzia|GPE|81.0|ang
today|DATE|81.0|ang
fritz|PERSON|81.0|ang
karwowski|PERSON|81.0|ang
university|ORG|81.0|ang
london|GPE|81.0|ang
a month|DATE|81.0|ang
stansio|PERSON|81.0|ang
the palais royal|FAC|81.0|ang
austrian|NORP|81.0|ang
holy cross|WORK_OF_ART|81.0|ang
alfons|PERSON|81.0|ang
kondratowicz|NORP|81.0|ang
deboli|GPE|81.0|ang
paris|GPE|82.0|ang
vienna|GPE|82.0|ang
kalkbrenner|PERSON|82.0|ang
three more years|DATE|82.0|ang
elsner|PERSON|82.0|ang
second|ORDINAL|82.0|ang
an entire hour|TIME|82.0|ang
three-year|DATE|82.0|ang
first|ORDINAL|82.0|ang
j lafitte|PERSON|82.0|ang
first|ORDINAL|83.0|ang
kalkbrenner|PERSON|83.0|ang
paris|GPE|83.0|ang
1805|DATE|83.0|ang
three years|DATE|83.0|ang
linowski|PERSON|83.0|ang
a few zlotys|MONEY|83.0|ang
nidecki|PERSON|83.0|ang
paganini|PERSON|83.0|ang
mozart|PERSON|83.0|ang
beethoven|PERSON|83.0|ang
only one|CARDINAL|83.0|ang
today|DATE|83.0|ang
sapienti|GPE|83.0|ang
1|CARDINAL|83.0|ang
one|CARDINAL|83.0|ang
szymanowska|PERSON|83.0|ang
england|GPE|83.0|ang
hummel|PERSON|83.0|ang
field|ORG|83.0|ang
plater|PERSON|83.0|ang
grzymala|GPE|83.0|ang
hofmann|PERSON|83.0|ang
lesueur|ORG|83.0|ang
paer|PERSON|83.0|ang
naderman, norblin|ORG|83.0|ang
orlowski|PERSON|83.0|ang
józef elsner|PERSON|83.0|ang
latin|NORP|83.0|ang
both ludwika|PERSON|84.0|ang
only one degree|QUANTITY|84.0|ang
those three unfortunate years|DATE|84.0|ang
three years|DATE|84.0|ang
ludwika|PERSON|84.0|ang
every two weeks|DATE|84.0|ang
lasocki|PERSON|84.0|ang
kurpiński|PERSON|84.0|ang
żywny|PERSON|84.0|ang
fronckiewicz|PERSON|84.0|ang
yesterday|DATE|84.0|ang
papa|ORG|84.0|ang
izzy|PERSON|84.0|ang
first|ORDINAL|84.0|ang
second|ORDINAL|84.0|ang
saturday|DATE|84.0|ang
